building_id,damage_state,forecast_2016_08_24T00_00_00day,forecast_2016_08_24T01_36_33day,forecast_2016_08_24T02_33_29day,forecast_2016_10_26T00_00_00day,forecast_2016_10_26T17_10_37day,forecast_2016_10_26T19_18_08day,forecast_2016_10_30T06_40_18day,forecast_2017_01_18T00_00_00day,forecast_2017_01_18T09_25_41day,forecast_2017_01_18T10_14_10day,forecast_2017_01_18T10_25_24day,forecast_2017_01_18T13_33_37day
shm_Budva,DS0,0.9998358947924776,0.8898398797624072,0.8775002387069145,0.8999459679677598,0.3995866791515917,0.3993681702760655,0.3981452015082322,0.3999647641275761,0.3981809593562933,0.3965368258183225,0.3917890463508913,0.388473872320326
shm_Budva,DS1,0.0001213573535612,0.1052925962085642,0.1120181891155055,0.1000313351448767,0.5990087478142132,0.5981771842591076,0.2983189530581503,0.2999818696498924,0.2992055441750826,0.2983478956647102,0.2960004078932334,0.2943405122404828
shm_Budva,DS2,2.521810843067401e-05,0.0022062900280576,0.0048797115859452,1.301289294178114e-05,0.0006225843468423,0.0011728333816168,0.2998452839734499,0.2999973555347148,0.29971400862377,0.2994899292591537,0.2987138435165503,0.2979933769221448
shm_Budva,DS3,8.055165331682523e-06,0.00089080928454,0.0019077277796126,4.120742876419853e-06,0.0002496924676083,0.0004472003073612,0.0011658077220575,2.054480705888422e-05,0.0009276114678668,0.0018321165829276,0.0042777902672834,0.0057551954512893
shm_Budva,DS4,9.474555867871965e-06,0.0017704245153765,0.00369413255629,5.563209882537566e-06,0.0005322963326282,0.0008346119222397,0.0025247536168313,3.5465911589325686e-05,0.001971876438784,0.0037932326725956,0.0092189117020197,0.0134370429398082
shm_Grenoble,DS0,0.9997365192189752,0.1689314347735913,0.1654947809052666,0.1716978844961648,0.1714260346890609,0.1712159606035979,0.1620298777271889,0.1632424040998385,0.1621732613706353,0.1611361540739703,0.1582766722867216,0.1564800609975468
shm_Grenoble,DS1,0.0001791772784502,0.2687782379550767,0.263659639882128,0.272686280069527,0.2720814383092558,0.2715166772484598,0.1920432462538131,0.193852641183041,0.1928962777518072,0.1918865596409342,0.1891419113669865,0.1873239139648852
shm_Grenoble,DS2,4.5041172041201616e-05,0.28150613265195,0.2800694665223307,0.2828286742914918,0.2828071855435644,0.2828774170527264,0.3254957696509125,0.326513042361406,0.3255168922956481,0.3245932405764172,0.3218889943491035,0.3199547399713894
shm_Grenoble,DS3,1.5373674112204856e-05,0.2609707645178064,0.2589536567336958,0.2626159385809493,0.262439752425637,0.2623225070130198,0.3048044823664149,0.3061026817334228,0.3051654005652635,0.3042577865457083,0.3016596313439334,0.2998214805698943
shm_Grenoble,DS4,2.388863900219468e-05,0.0198134300568807,0.0318224561446594,0.0101712226634404,0.0112455891019517,0.0120674384101114,0.0156266254529675,0.0102892306574101,0.0142481684570254,0.0181262598240036,0.0290327923752279,0.0364198064841703
shm_Swiss,DS0,0.9986277961972988,7.106586972487463e-08,2.017163863129432e-07,7.611510611709782e-09,6.502143490164763e-08,1.3570879338938994e-07,6.05378347625053e-08,4.272461170215503e-11,4.3455005210263274e-09,8.857276949599159e-09,4.006190443719703e-07,5.368864434842819e-07
shm_Swiss,DS1,0.0012059297302703,7.182456848400963e-09,2.6956930106296734e-08,3.8780225297e-10,3.488640824445761e-09,1.0670678046845888e-08,5.006756698692167e-08,0.0,3.9301370684003285e-09,2.2447671912433108e-09,5.0266301944018446e-08,8.595481220366748e-08
shm_Swiss,DS2,0.0001196413194175,0.0584873317781618,0.0573459462080955,0.0593990318371381,0.0494170603266019,0.0493505127228804,7.07318727294461e-09,0.0,1.2060990984048324e-09,3.351734703838905e-10,7.062218243661832e-09,1.4824600656152217e-08
shm_Swiss,DS3,2.9904946486880367e-05,0.479236364496808,0.471927485730978,0.4851060581145998,0.4943472746395913,0.4938388712550142,0.2681129597232289,0.2699681541980585,0.2685053553731217,0.2670704242115391,0.2533503167470849,0.2508719487050745
shm_Swiss,DS4,1.6727811195022485e-05,0.4622762270669871,0.4707263437161426,0.4554949021605044,0.4562355967837985,0.4568104702231286,0.7318869254138729,0.7300318458089218,0.7314946356877069,0.7329295655644799,0.7466492273839119,0.7491274164152317
tile_1,DS0,12.79215635497606,0.2517992384269275,0.2287669843668371,0.2468017231153042,0.2420161128160386,0.1881717960315244,0.0122874144844727,0.0124917494399997,0.0093832350803595,0.0012810413400215,0.000850491144774,0.0008270947489187
tile_1,DS1,0.0033912438102221,0.948888003617981,0.8831155002269401,0.9368062576311008,0.919736177215782,0.7955674627090014,0.1211473566695704,0.1225808439860726,0.1040786476259707,0.0252390369557019,0.0194621433209588,0.0191038823180919
tile_1,DS2,0.0010357337385857,0.895638655730455,0.6458208626952819,0.7038035801275363,0.5926105092437666,0.3810983750555872,0.1423339034421109,0.1479718488348885,0.0743228557194507,0.0236016640699205,0.0109346017424494,0.0093531614564569
tile_1,DS3,0.0005581023231015,0.8071264454864897,0.6358351026966031,0.6887139932592248,0.5889476696127773,0.4000490255971994,0.1226367792484262,0.1266535583577994,0.0861412240633562,0.0223642747230099,0.013002020770037,0.0107333413825476
tile_1,DS4,0.0028585645331197,9.896547636491675,10.406461550051668,10.223874465859524,10.456689430715867,11.035113428326753,12.40159448842619,12.390302076669329,12.52607335485485,12.727513257217124,12.755749878507917,12.759981745493848
tile_2,DS0,21.481989292894504,0.2024784801876016,0.1639859404066038,0.1809715803172516,0.1677052066122998,0.1039886994042885,0.0036257964358883,0.0037214831620213,0.0022138633443342,0.0001891809279748,0.0001115288172598,0.0001337103345007
tile_2,DS1,0.0087941989307872,1.7921435472160865,1.5775492033683152,1.7052901188515022,1.636920336562089,1.2236266024920035,0.1141710603368872,0.1166294602233685,0.0809660952947807,0.0121460668544713,0.0072650625786986,0.0068838406749543
tile_2,DS2,0.0030256606837218,2.8169654844501726,2.2259638126046646,2.414127988670868,2.1496783840825944,1.497115890671335,0.3194778477491493,0.3297626758515294,0.197013669588636,0.0387192597658113,0.0201207119292155,0.0179063192252599
tile_2,DS3,0.0012038268819936,1.913034539943608,1.83298203116172,1.9240494973568685,1.842770855700747,1.5853873902740208,0.4553189992331418,0.467823702699578,0.32624636971442,0.081932449044314,0.0469308234182913,0.0415448022981721
tile_2,DS4,0.0049870201897212,14.77537780277281,15.699517983547342,15.275559820804702,15.70292413856604,17.0898805108132,20.60740477755523,20.5820611662334,20.89355856854566,21.36701120270169,21.42556981900732,21.433528563277125
tile_3,DS0,7.89945018170947,4.34423610122173,4.321303994216607,4.364880061483453,4.363128910843941,4.356844514046322,3.2649758937384488,3.2714355063051506,3.262470105928911,2.817330471875878,2.799384134932314,2.788531334247616
tile_3,DS1,0.0004368189515131,2.219303277693196,2.229904143451659,2.212076286471039,2.212651963037061,2.2177052311311884,2.754494493575703,2.7552878997098835,2.7595251381911603,2.979098955456846,2.983980445522231,2.983457042457705
tile_3,DS2,6.037587759502517e-05,0.5678402438172527,0.5634207397443377,0.5666825451326346,0.5658768212420713,0.5510213135730779,0.5909881311149242,0.5918862717067809,0.5739020607819392,0.5083427533435148,0.4856960954358835,0.4855309053492462
tile_3,DS3,1.480830580224787e-05,0.2109733111305583,0.2154525591624091,0.2082126853490375,0.2086621719137899,0.214831883058999,0.3486580921034644,0.3481736036852432,0.3469078315042881,0.3737886318689707,0.3657028066874502,0.3657449195953319
tile_3,DS4,3.781526976192605e-05,0.5576468793777738,0.5699184821775806,0.5481483631357809,0.5496800186400875,0.559596931204067,0.940883226975944,0.9332165717938912,0.9571946190502154,1.2214391644134988,1.2652365316829337,1.2767359492336814
tile_4,DS0,12.89793445362007,3.661533476240445,3.60869690078712,3.701227158573034,3.6975870269351367,3.6494014217616657,1.630546295191059,1.6376505909416377,1.6020235973120345,0.9410005250129494,0.8972660333870077,0.8895981974356769
tile_4,DS1,0.0014424178441647,4.348700210976396,4.34513401752108,4.356173896599521,4.35561684061258,4.379128497475917,3.8913964446174,3.898933049113115,3.8938502288783936,3.338071147545278,3.305481708960791,3.289705034351012
tile_4,DS2,0.0002612171409661,1.495269253874682,1.4790781811368583,1.4839616301009948,1.4787620526967808,1.4173787904739863,1.7039062227245796,1.7108208045241906,1.6184108286313477,1.4933684883478244,1.3783791064299855,1.3690973053953548
tile_4,DS3,8.073375249223522e-05,0.5652758390102546,0.5400498363137552,0.5247416940223478,0.500180242736836,0.4974128050616643,0.9346611789991206,0.9448955095648688,0.8701988070030833,0.99836239417456,0.8967863581245676,0.852500947782798
tile_4,DS4,0.0002811788370688,2.829221707727532,2.927041720325203,2.8338963062931093,2.86785429708001,2.956678866406248,4.739490217727654,4.707700364260607,4.915517415307189,6.129198381828699,6.422087421047959,6.499099312595267
tile_5,DS0,17.794649059906124,3.8730108385873607,3.803955950008577,3.9107419086941815,3.903493452401429,3.819387774701473,1.6372538090524644,1.6449710050250703,1.5991067235032306,0.9119123784584624,0.8617453730548976,0.8540440515092071
tile_5,DS1,0.0031559003572113,5.1283142908173,5.082730140220486,5.122874048594758,5.109672722794072,5.062318076742741,4.198253358843428,4.207081724663906,4.195896151626519,3.530931744394477,3.492517885869027,3.4751128831052664
tile_5,DS2,0.0007467035332861,2.061908044207902,1.957628676448336,1.991241751349996,1.944887002074397,1.7870015775066146,1.861147442141013,1.8703946124075288,1.7508892519408368,1.5797179826133114,1.4625817698889991,1.452438533955029
tile_5,DS3,0.0003143717277245,1.0299147153297024,1.018823681527942,1.0179242507763788,1.0032072862323207,0.965511927461457,1.1641455104043237,1.1687311251904926,1.1188589237222564,1.1515374810236954,1.089397729866964,1.0769649621001898
tile_5,DS4,0.0011339644894358,5.7068521268874,5.936861487272922,5.757217973667006,5.838739522295581,6.16578041606087,8.939199704458579,8.908821312098725,9.135248951113889,10.625900258060298,10.893757200023275,10.941439519896422
tile_6,DS0,11.294498782681211,0.503788451217119,0.4691534094591599,0.5010772034145805,0.4945969968626235,0.4116462064132767,0.0440095023518094,0.0446452517898126,0.0356442628701973,0.0068686763400977,0.0049155143259697,0.0048183135101457
tile_6,DS1,0.0032777877776324,2.63564245889882,2.549800790164624,2.6577717512285983,2.6458056780254644,2.47208339169084,0.7070230910654745,0.7135597877444134,0.6391884505066573,0.2368094483089729,0.1970569474809916,0.1938328810867784
tile_6,DS2,0.0008452116619783,2.0126809501855427,1.8279280854821471,1.9014885448664351,1.823773014121798,1.5662818037738373,0.9633605698794652,0.980135774426288,0.7590458295923278,0.3371422816337337,0.2402255252711635,0.2288389569940293
tile_6,DS3,0.0004018486427791,1.3173511178103094,1.309818383523862,1.325448889132384,1.3139886015840243,1.3003072527883988,0.9060385106413515,0.915473908833612,0.8287109511642075,0.4456607312992288,0.351265058265904,0.3357283342891644
tile_6,DS4,0.0009763692571886,4.830537209862592,5.143299508629994,4.914213829264087,5.021835686380934,5.549681198617839,8.679568132207363,8.646185098402967,9.037410323688745,10.273518855296723,10.506536517365324,10.536781179736924
tile_7,DS0,19.59673399946203,5.8391269699708825,5.750941064974879,5.899571402299083,5.892899584942744,5.791068917451233,2.6647588330805205,2.6766569446789,2.6072913307557357,1.5619021781269324,1.4831763702762994,1.4706062421577653
tile_7,DS1,0.0020642458354428,5.662218446475109,5.624390907745135,5.6754288870100345,5.669098149993297,5.633711400167923,4.474547772668672,4.488398790539197,4.413130058523017,3.448296670199249,3.3357953994822536,3.31391541433189
tile_7,DS2,0.0004626851127867,2.181777299902121,2.166512991418026,2.1579741568576014,2.148197549235454,2.10526943927688,2.566568183477741,2.5777482416782425,2.449179107543625,2.181816789358784,2.0140602015717017,1.9937832349590816
tile_7,DS3,0.0001331706287578,0.7695682063527225,0.7886037812157822,0.7575273734227614,0.7559408284791235,0.7977315859399258,1.384568914966795,1.387912906751598,1.3690585149827896,1.459725930571045,1.384626830133466,1.3633010043272664
tile_7,DS4,0.0006058981777457,5.147308443235373,5.269551214618303,5.109498045791644,5.133864109802227,5.272218928300975,8.509556027492229,8.469282882943022,8.761340351701538,10.94825730735444,11.382340388810382,11.458393240253308
tile_8,DS0,13.5920041164628,1.6543945011334895,1.6226839335669356,1.6668043569371258,1.6622629452777349,1.628172897227424,0.7207193772528472,0.7238660445823843,0.7079954096116124,0.415791434342508,0.3964718604657623,0.3931118670369979
tile_8,DS1,0.0040825218965809,2.3893501058863458,2.3271761243693736,2.3671078500620157,2.347783674642666,2.24063384132973,1.7415679700543194,1.7453682498101484,1.736125849047528,1.47843603693736,1.4633727042203848,1.4563479773949055
tile_8,DS2,0.0012981078580355,1.6273014920198867,1.370965976492987,1.445535426123497,1.335458549186075,1.0437929717890373,0.8132172657805885,0.8185631247846191,0.747322993492815,0.664460107880896,0.611123853988033,0.6067609160408505
tile_8,DS3,0.0004567966078708,0.9021226597140276,0.8447502307238146,0.8769657967878609,0.8222610468374132,0.6969172162192275,0.5076384707732435,0.5155981069297307,0.4425182948261817,0.4508351848240171,0.4010448051362555,0.380918977195839
tile_8,DS4,0.0021584569964821,7.026830975659388,7.434423427825417,7.243586260889772,7.432233359664798,7.99048270755767,9.816856748387274,9.796604287887924,9.966037336055164,10.59047706302089,10.727987038139291,10.762860566589762
tile_9,DS0,20.08857928399453,1.7535763171407783,1.699885378680934,1.7557781188688784,1.7445208325367074,1.6675351195815071,0.6815565571019421,0.6845254767921946,0.6702689645558612,0.392118342020242,0.3762338659550265,0.3730706351470287
tile_9,DS1,0.0059838722450721,3.7844311963342463,3.626446689760444,3.737689854299763,3.692228643690908,3.38287155385306,2.112611926447753,2.118535404934024,2.0800501394716706,1.786908746934684,1.7735718272337784,1.7660524534058704
tile_9,DS2,0.0017272157585543,2.7010954504283147,2.355845232408371,2.4782089229012825,2.322673885227622,1.9009616136851464,1.121765788645378,1.1364199642794188,0.9409249332557944,0.674291876644753,0.5833411027204591,0.5754842266066491
tile_9,DS3,0.0008193819971975,1.711181024777206,1.6618356010196251,1.7119418919422016,1.6712512874569303,1.527372209783587,0.8819919985236682,0.8914122058353326,0.7913069932674965,0.5606285808130785,0.5101246519762459,0.5017278514930894
tile_9,DS4,0.0028902455512822,10.14971608009101,10.7559872169155,10.416381336502686,10.669325442994497,11.621259052400555,15.30207226122944,15.269105358867684,15.61744840664595,16.686051444647077,16.85672713198949,16.88366338024364
